words,rank,title,h1,snippet,links,total_result,snippet_printable_ratio,is_binary_snippet,is_pdf_result,domain,domain_freq,title_query_coverage,h1_query_coverage,title_exact_phrase,title_starts_with_query,title_len_chars,title_len_words,h1_len_chars,snippet_len_chars,h1_missing,is_wikipedia,top10,top3
Convolutional neural network,2,Convolutional neural network - Wikipedia,Convolutional neural network,"In deep learning, a convolutional neural network (CNN, or ConvNet) is a class of deep neural network, most commonly applied to analyze visual imagery.[1] They are also known as shift invariant or space invariant artificial neural networks (SIANN), based on the shared-weight architecture of the convolution kernels or filters that slide along input features and provide translation equivariant responses known as feature maps.[2][3]  Counter-intuitively, most convolutional neural networks are only equivariant, as opposed to invariant, to translation.[4] They have applications in image and video recognition, recommender systems,[5] image classification, image segmentation, medical image analysis, natural language processing,[6] brain-computer interfaces,[7] and financial time series.[8]
",https://en.wikipedia.org/wiki/Convolutional_neural_network,9430000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,40,5,28,793,0,1,1,1
Convolutional neural network,3,Multilayer perceptron - Wikipedia,Multilayer perceptron,"A multilayer perceptron (MLP) is a class of feedforward artificial neural network (ANN). The term MLP is used ambiguously, sometimes loosely to any feedforward ANN, sometimes strictly to refer to networks composed of multiple layers of perceptrons (with threshold activation); see § Terminology. Multilayer perceptrons are sometimes colloquially referred to as ""vanilla"" neural networks, especially when they have a single hidden layer.[1]
",https://en.wikipedia.org/wiki/Multilayer_perceptron,9430000,0.9977272727272727,False,0,en.wikipedia.org,56,0.0,0.0,0,0,33,4,21,440,0,1,1,1
Convolutional neural network,4,Equivariant map - Wikipedia,Equivariant map,"In mathematics, equivariance is a form of symmetry for functions from one space with symmetry to another (such as symmetric spaces). A function is said to be an equivariant map when its domain and codomain are acted on by the same symmetry group, and when the function commutes with the action of the group. That is, applying a symmetry transformation and then computing the function produces the same result as computing the function and then applying the transformation.
",https://en.wikipedia.org/wiki/Equivariant_map,9430000,1.0,False,0,en.wikipedia.org,56,0.0,0.0,0,0,27,4,15,473,0,1,1,0
Convolutional neural network,5,LeNet - Wikipedia,LeNet,"LeNet is a convolutional neural network structure proposed by Yann LeCun et al. in 1989. In general, LeNet refers to LeNet-5 and is a simple convolutional neural network. Convolutional neural networks are a kind of feed-forward neural network whose artificial neurons can respond to a part of the surrounding cells in the coverage range and perform well in large-scale image processing.
",https://en.wikipedia.org/wiki/LeNet,9430000,1.0,False,0,en.wikipedia.org,56,0.0,0.0,0,0,17,3,5,387,0,1,1,0
Convolutional neural network,6,Receptive field - Wikipedia,Receptive field,"The receptive field, or sensory space, is a delimited medium where some physiological stimuli can evoke a sensory neuronal response in specific organisms.[1]
",https://en.wikipedia.org/wiki/Receptive_field,9430000,1.0,False,0,en.wikipedia.org,56,0.0,0.0,0,0,27,4,15,158,0,1,1,0
Convolutional neural network,7,CS231n Convolutional Neural Networks for Visual Recognition,,Table of Contents:,https://cs231n.github.io/convolutional-networks/,9430000,1.0,False,0,cs231n.github.io,5,0.6666666666666666,0.0,1,0,59,7,0,18,1,0,1,0
Convolutional neural network,8,CS231n Convolutional Neural Networks for Visual Recognition,,Table of Contents:,https://cs231n.github.io/convolutional-networks/#layers,9430000,1.0,False,0,cs231n.github.io,5,0.6666666666666666,0.0,1,0,59,7,0,18,1,0,1,0
Convolutional neural network,9,CS231n Convolutional Neural Networks for Visual Recognition,,Table of Contents:,https://cs231n.github.io/convolutional-networks/#conv,9430000,1.0,False,0,cs231n.github.io,5,0.6666666666666666,0.0,1,0,59,7,0,18,1,0,1,0
Convolutional neural network,10,CS231n Convolutional Neural Networks for Visual Recognition,,Table of Contents:,https://cs231n.github.io/convolutional-networks/#pool,9430000,1.0,False,0,cs231n.github.io,5,0.6666666666666666,0.0,1,0,59,7,0,18,1,0,1,0
Convolutional neural network,11,CS231n Convolutional Neural Networks for Visual Recognition,,Table of Contents:,https://cs231n.github.io/convolutional-networks/#architectures,9430000,1.0,False,0,cs231n.github.io,5,0.6666666666666666,0.0,1,0,59,7,0,18,1,0,0,0
Convolutional neural network,12,What are convolutional neural networks (CNN)? – TechTalks,What are convolutional neural networks (CNN)?,"This article is part of Demystifying AI, a series of posts that (try to) disambiguate the jargon and myths surrounding AI.",https://bdtechtalks.com/2020/01/06/convolutional-neural-networks-cnn-convnets/,9430000,0.9918032786885246,False,0,bdtechtalks.com,3,0.6666666666666666,0.6666666666666666,1,0,57,8,45,122,0,0,0,0
Convolutional neural network,13,How Do Convolutional Layers Work in Deep Learning Neural Networks?,How Do Convolutional Layers Work in Deep Learning Neural Networks?,"Last Updated on April 17, 2020",https://machinelearningmastery.com/convolutional-layers-for-deep-learning-neural-networks/,9430000,1.0,False,0,machinelearningmastery.com,7,0.6666666666666666,0.6666666666666666,0,0,66,10,66,30,0,0,0,0
Convolutional neural network,14,CNN for Deep Learning | Convolutional Neural Networks (CNN),Convolutional Neural Networks (CNN),,https://www.analyticsvidhya.com/blog/2021/05/convolutional-neural-networks-cnn/,9430000,1.0,False,0,analyticsvidhya.com,4,0.6666666666666666,0.6666666666666666,1,0,59,9,35,0,0,0,0,0
Convolutional neural network,15,Convolutional Neural Network - an overview | ScienceDirect Topics,Convolutional Neural Network,"CNN is well-known for robustness to small inputs variations, minimal pre-processing and no requirement for any specific feature extractor choice.",https://www.sciencedirect.com/topics/engineering/convolutional-neural-network,9430000,1.0,False,0,sciencedirect.com,5,1.0,1.0,1,1,65,9,28,145,0,0,0,0
Convolutional neural network,16,CS 230 - Convolutional Neural Networks Cheatsheet,"
Convolutional Neural Networks cheatsheet
  Star
",Shervine Amidi,https://stanford.edu/~shervine/teaching/cs-230/cheatsheet-convolutional-neural-networks,9430000,1.0,False,0,stanford.edu,4,0.6666666666666666,0.6666666666666666,1,0,49,7,49,14,0,0,0,0
Convolutional neural network,17,What are Convolutional Neural Networks?  | IBM,"  Convolutional Neural Networks
","To reiterate from the Neural Networks Learn Hub article, neural networks are a subset of machine learning, and they are at the heart of deep learning algorithms. They are comprised of node layers, containing an input layer, one or more hidden layers, and an output layer. Each node connects to another and has an associated weight and threshold. If the output of any individual node is above the specified threshold value, that node is activated, sending data to the next layer of the network. Otherwise, no data is passed along to the next layer of the network.",https://www.ibm.com/cloud/learn/convolutional-neural-networks,9430000,1.0,False,0,ibm.com,18,0.6666666666666666,0.6666666666666666,1,0,46,7,32,562,0,0,0,0
Convolutional neural network,18,Convolutional Neural Network - MATLAB & Simulink,"
				
				Convolutional Neural Networks
			",,https://www.mathworks.com/discovery/convolutional-neural-network-matlab.html,9430000,0.0,True,0,mathworks.com,12,1.0,0.6666666666666666,1,1,48,7,43,0,0,0,0,0
Convolutional neural network,19,Convolutional Neural Networks | Coursera,Convolutional Neural Networks,This course is part of the Deep Learning Specialization,https://www.coursera.org/learn/convolutional-neural-networks,9430000,1.0,False,0,coursera.org,16,0.6666666666666666,0.6666666666666666,1,1,40,5,29,55,0,0,0,0
Convolutional neural network,20,Convolutional neural networks: an overview and application in radiology | Insights into Imaging | Full Text,Convolutional neural networks: an overview and application in radiology,Advertisement,https://insightsimaging.springeropen.com/articles/10.1007/s13244-018-0639-9,9430000,1.0,False,0,insightsimaging.springeropen.com,1,0.6666666666666666,0.6666666666666666,1,1,107,16,71,13,0,0,0,0
Convolutional neural network,21,Attention Required! | Cloudflare,One more step,"Please stand by, while we are checking your browser...",https://www.datacamp.com/community/tutorials/convolutional-neural-networks-python,9430000,1.0,False,0,datacamp.com,1,0.0,0.0,0,0,32,4,13,54,0,0,0,0
Convolutional neural network,22,"Convolutional Neural Network (ConvNet yada CNN) nedir, nasıl çalışır? | by Tuncer Ergin | Medium","Convolutional Neural Network (ConvNet yada CNN) nedir, nasıl çalışır?",Sign in,https://medium.com/@tuncerergin/convolutional-neural-network-convnet-yada-cnn-nedir-nasil-calisir-97a0f5d34cad,9430000,1.0,False,0,medium.com,6,1.0,1.0,1,1,96,15,69,7,0,0,0,0
Convolutional neural network,23,Understanding of Convolutional Neural Network (CNN) — Deep Learning | by Prabhu | Medium,Understanding of Convolutional Neural Network (CNN) — Deep Learning,Sign in,https://medium.com/@RaghavPrabhu/understanding-of-convolutional-neural-network-cnn-deep-learning-99760835f148,9430000,1.0,False,0,medium.com,6,1.0,1.0,1,0,88,14,67,7,0,0,0,0
Convolutional neural network,24,Convolutional Neural Networks (CNNs) explained - YouTube,h1 not found,Snippet not found,https://www.youtube.com/watch?v=YRhxdVk_sIs,9430000,1.0,False,0,youtube.com,11,0.6666666666666666,0.0,1,1,56,7,12,17,0,0,0,0
Convolutional neural network,25,Simple explanation of convolutional neural network | Deep Learning Tutorial 23 (Tensorflow & Python) - YouTube,h1 not found,Snippet not found,https://www.youtube.com/watch?v=zfiSAzpy9NM,9430000,1.0,False,0,youtube.com,11,1.0,0.0,1,0,110,16,12,17,0,0,0,0
Data science,1,The emergence of data science in PE - KPMG Global,The emergence of data science in PE,China's fintech goes overseas.,https://home.kpmg/xx/en/home/insights/2019/07/the-emergence-of-data-science-in-pe.html,3290000000,1.0,False,0,home.kpmg,1,1.0,1.0,1,0,49,10,35,30,0,0,1,1
Data science,2,Data science - Wikipedia,Data science,"
",https://en.wikipedia.org/wiki/Data_science,3290000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,24,4,12,1,0,1,1,1
Data science,3,Master in Data Science - Wikipedia,Master in Data Science,"A Master of Science in Data Science is an interdisciplinary degree program designed to provide studies in scientific methods, processes, and systems to extract knowledge or insights from data in various forms, either structured or unstructured,[1][2] similar to data mining.
",https://en.wikipedia.org/wiki/Master_in_Data_Science,3290000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,0,34,6,22,275,0,1,1,1
Data science,4,Big data - Wikipedia,Big data,"
",https://en.wikipedia.org/wiki/Big_data,3290000000,1.0,False,0,en.wikipedia.org,56,0.5,0.5,0,0,20,4,8,1,0,1,1,0
Data science,5,Unstructured data - Wikipedia,Unstructured data,"Unstructured data (or unstructured information) is information that either does not have a pre-defined data model or is not organized in a pre-defined manner. Unstructured information is typically text-heavy, but may contain data such as dates, numbers, and facts as well. This results in irregularities and ambiguities that make it difficult to understand using traditional programs as compared to data stored in fielded form in databases or annotated (semantically tagged) in documents.
",https://en.wikipedia.org/wiki/Unstructured_data,3290000000,1.0,False,0,en.wikipedia.org,56,0.5,0.5,0,0,29,4,17,489,0,1,1,0
Data science,6,Information science - Wikipedia,Information science,"Information science (also known as information studies) is an academic field which is primarily concerned with analysis, collection, classification, manipulation, storage, retrieval, movement, dissemination, and protection of information.[1] Practitioners within and outside the field study the  application and the usage of knowledge in organizations in addition to the interaction between people, organizations, and any existing information systems with the aim of creating, replacing, improving, or understanding information systems. Historically, information science is associated with computer science, data science, psychology, technology, and intelligence agencies.[2] However, information science also incorporates aspects of diverse fields such as archival science, cognitive science, commerce, law, linguistics, museology, management, mathematics, philosophy, public policy, and social sciences.
",https://en.wikipedia.org/wiki/Information_science,3290000000,1.0,False,0,en.wikipedia.org,56,0.5,0.5,0,0,31,4,19,906,0,1,1,0
Data science,7,"Data Science: Online Courses from Harvard, MIT, Microsoft | edX",Data science courses on edX,"Real college courses from Harvard, MIT, and more of the worldâs leading universities.",https://www.edx.org/course/subject/data-science,3290000000,0.9770114942528736,False,0,edx.org,2,1.0,1.0,1,1,63,10,27,87,0,0,1,0
Data science,8,Data Science | Coursera,h1 not found,"Use R to clean, analyze, and visualize data.",https://www.coursera.org/specializations/jhu-data-science,3290000000,1.0,False,0,coursera.org,16,1.0,0.0,1,1,23,4,12,44,0,0,1,0
Data science,9,Data Science | Coursera,Data Science Specialization,"Launch Your Career in Data Science. A ten-course introduction to data science, developed and taught by leading professors.",https://www.coursera.org/specializations/jhu-data-science#instructors,3290000000,1.0,False,0,coursera.org,16,1.0,1.0,1,1,23,4,27,122,0,0,1,0
Data science,10,Data Science | Coursera,Data Science Specialization,"Launch Your Career in Data Science. A ten-course introduction to data science, developed and taught by leading professors.",https://www.coursera.org/specializations/jhu-data-science#enroll,3290000000,1.0,False,0,coursera.org,16,1.0,1.0,1,1,23,4,27,122,0,0,1,0
Data science,11,Data Science Courses Online | Coursera,Data Science,"Data science Specializations and courses teach the fundamentals of interpreting data, performing analyses, and understanding and communicating actionable insights. Topics of study for beginning and advanced learners include qualitative and quantitative data analysis, tools and methods for data manipulation, and machine learning algorithms.",https://www.coursera.org/browse/data-science,3290000000,1.0,False,0,coursera.org,16,1.0,1.0,1,1,38,6,12,341,0,0,0,0
Data science,12,What is Data Science? | The Data Science Career Path,What is Data Science?,Home / Data Science / What is Data Science?,https://ischoolonline.berkeley.edu/data-science/what-is-data-science/,3290000000,1.0,False,0,ischoolonline.berkeley.edu,1,1.0,1.0,1,0,52,10,21,43,0,0,0,0
Data science,13,"
    Top Data Science Courses Online - Updated [June 2021]
 | Udemy",Data Science Courses,"5,156,496 learners",https://www.udemy.com/topic/data-science/,3290000000,1.0,False,0,udemy.com,4,1.0,1.0,1,0,67,11,20,18,0,0,0,0
Data science,14,Data Science Training Course: Data Scientist Bootcamp | Udemy,"
The Data Science Course 2021: Complete Data Science Bootcamp
",The Problem,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,3290000000,1.0,False,0,udemy.com,4,1.0,1.0,1,1,61,9,62,11,0,0,0,0
Data science,15,What is Data Science and its Importance in 2021,What is Data Science and its Importance in 2021,,https://www.simplilearn.com/tutorials/data-science-tutorial/what-is-data-science,3290000000,1.0,False,0,simplilearn.com,2,1.0,1.0,1,0,47,9,47,0,0,0,0,0
Data science,16,Learn to Become a Data Scientist Online,Become a Data Scientist,At 10 hrs/week ,https://www.udacity.com/course/data-scientist-nanodegree--nd025,3290000000,1.0,False,0,udacity.com,4,0.5,0.5,0,0,39,7,23,15,0,0,0,0
Data science,17,Access denied | builtin.com used Cloudflare to restrict access,"
Error
1020
",This website is using a security service to protect itself from online attacks.,https://builtin.com/data-science,3290000000,1.0,False,0,builtin.com,3,0.0,0.0,0,0,62,9,12,79,0,0,0,0
Data science,18,Data Science In 5 Minutes | Data Science For Beginners | What Is Data Science? | Simplilearn - YouTube,h1 not found,Snippet not found,https://www.youtube.com/watch?v=X3paOmcrTjQ,3290000000,1.0,False,0,youtube.com,11,1.0,0.0,1,1,102,19,12,17,0,0,0,0
Data science,19,What Is Data Science? A Beginner's Guide To Data Science | Edureka,What Is Data Science? A Beginner’s Guide To Data Science,"As the world entered the era of big data, the need for its storage also grew. It was the main challenge and concern for the enterprise industries until 2010. The main focus was on building a framework and solutions to store data. Now when Hadoop and other frameworks have successfully solved the problem of storage, the focus has shifted to the processing of this data. Data Science is the secret sauce here. All the ideas which you see in Hollywood sci-fi movies can actually turn into reality by Data Science. Data Science is the future of Artificial Intelligence. Therefore, it is very important to understand what is Data Science and how can it add value to your business.",https://www.edureka.co/blog/what-is-data-science/,3290000000,1.0,False,0,edureka.co,1,1.0,1.0,1,0,66,12,56,676,0,0,0,0
Data science,20,What Is Data Science Definition | Learn Why Data Science Is Important,Data Science,"Data science is the field of study that combines domain expertise, programming skills, and knowledge of mathematics and statistics to extract meaningful insights from data. Data science practitioners apply machine learning algorithms to numbers, text, images, video, audio, and more to produce artificial intelligence (AI) systems to perform tasks that ordinarily require human intelligence. In turn, these systems generate insights which analysts and business users can translate into tangible business value.",https://www.datarobot.com/wiki/data-science/,3290000000,1.0,False,0,datarobot.com,1,1.0,1.0,1,0,69,12,12,510,0,0,0,0
Data science,21,Online Data Science Courses | Harvard University,"
                Harvard Online Courses              ",Snippet not found,https://online-learning.harvard.edu/subject/data-science,3290000000,1.0,False,0,online-learning.harvard.edu,2,1.0,0.0,1,0,48,7,53,17,0,0,0,0
Data science,22,What is Data Science? | Oracle Nigeria,Data Science Defined,Your search did not match any results.,https://www.oracle.com/ng/data-science/what-is-data-science/,3290000000,1.0,False,0,oracle.com,2,1.0,1.0,1,0,38,7,20,38,0,0,0,0
Data science,23,Data Science | Codecademy,career PathData Scientist,"Companies are looking for data-driven decision makers, and this Career Path will teach you the skills you need to become just that. You'll learn to analyze data, communicate your findings, and even draw predictions using machine learning. Along the way, you'll build portfolio-worthy projects that will help you get job-ready.",https://www.codecademy.com/learn/paths/data-science,3290000000,1.0,False,0,codecademy.com,1,1.0,0.0,1,1,25,4,25,326,0,0,0,0
Data science,24,Data Analytics | Sabancı University,"Data Analytics 



                ",info@sabanciuniv.eduKurumsal E-Posta (KEP) sabanciuniversitesi@hs03.kep.tr,https://www.sabanciuniv.edu/en/data-analytics,3290000000,1.0,False,0,sabanciuniv.edu,1,0.5,0.5,0,0,35,5,35,74,0,0,0,0
Data science,25,Data Science Central,,,https://www.datasciencecentral.com/,3290000000,1.0,False,0,datasciencecentral.com,1,1.0,0.0,1,1,20,3,0,0,1,0,0,0
Deep learning,1,Deep Learning Definition,"
Deep Learning","
Deep learning is an artificial intelligence (AI) function that imitates the workings of the human brain in processing data and creating patterns for use in decision making. Deep learning is a subset of machine learning in artificial intelligence that has networks capable of learning unsupervised from data that is unstructured or unlabeled. Also known as deep neural learning or deep neural network.
",https://www.investopedia.com/terms/d/deep-learning.asp,2050000000,1.0,False,0,investopedia.com,8,1.0,1.0,1,1,24,3,14,402,0,0,1,1
Deep learning,2,Deep learning - Wikipedia,Deep learning,"Deep learning  (also known as deep structured learning) is part of a broader family of machine learning methods based on artificial neural networks with representation learning. Learning can be supervised, semi-supervised or unsupervised.[1][2][3]
",https://en.wikipedia.org/wiki/Deep_learning,2050000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,25,4,13,248,0,1,1,1
Deep learning,3,Feature learning - Wikipedia,Feature learning,"In machine learning, feature learning or representation learning[1] is a set of techniques that allows a system to automatically discover the representations needed for feature detection or classification from raw data. This replaces manual feature engineering and allows a machine to both learn the features  and use them to perform  a specific task.
",https://en.wikipedia.org/wiki/Feature_learning,2050000000,1.0,False,0,en.wikipedia.org,56,0.5,0.5,0,0,28,4,16,352,0,1,1,1
Deep learning,4,Deep belief network - Wikipedia,Deep belief network,"In machine learning, a deep belief network (DBN) is a generative graphical model, or alternatively a class of deep neural network, composed of multiple layers of latent variables (""hidden units""), with connections between the layers but not between units within each layer.[1]
",https://en.wikipedia.org/wiki/Deep_belief_network,2050000000,1.0,False,0,en.wikipedia.org,56,0.5,0.5,0,0,31,5,19,277,0,1,1,0
Deep learning,5,Universal approximation theorem - Wikipedia,Universal approximation theorem,"In the mathematical theory of artificial neural networks, universal approximation theorems are results[1] that establish the density of an algorithmically generated class of functions within a given function space of interest.  Typically, these results concern the approximation capabilities of the feedforward architecture on the space of continuous functions between two Euclidean spaces, and the approximation is with respect to the compact convergence topology.  However, there are also a variety of results between non-Euclidean spaces[2] and other commonly used architectures and, more generally, algorithmically generated sets of functions, such as the convolutional neural network (CNN) architecture,[3][4] radial basis-functions,[5] or neural networks with specific properties.[6] Most universal approximation theorems can be parsed into two classes. The first quantifies the approximation capabilities of neural networks with an arbitrary number of artificial neurons (""arbitrary width"" case) and the second focuses on the case with an arbitrary number of hidden layers, each containing a limited number of artificial neurons (""arbitrary depth"" case).
",https://en.wikipedia.org/wiki/Universal_approximation_theorem,2050000000,1.0,False,0,en.wikipedia.org,56,0.0,0.0,0,0,43,5,31,1162,0,1,1,0
Deep learning,6,What is Deep Learning?,What is Deep Learning?,"Last Updated on August 14, 2020",https://machinelearningmastery.com/what-is-deep-learning/,2050000000,1.0,False,0,machinelearningmastery.com,7,1.0,1.0,1,0,22,4,22,31,0,0,1,0
Deep learning,7,Deep Learning | Coursera,h1 not found,"Build and train deep neural networks, identify key architecture parameters, implement vectorized neural networks and deep learning to applications",https://www.coursera.org/specializations/deep-learning,2050000000,1.0,False,0,coursera.org,16,1.0,0.0,1,1,24,4,12,146,0,0,1,0
Deep learning,8,Deep Learning | Coursera,h1 not found,"Build and train deep neural networks, identify key architecture parameters, implement vectorized neural networks and deep learning to applications",https://www.coursera.org/specializations/deep-learning#instructors,2050000000,1.0,False,0,coursera.org,16,1.0,0.0,1,1,24,4,12,146,0,0,1,0
Deep learning,9,Deep Learning | Coursera,h1 not found,"Build and train deep neural networks, identify key architecture parameters, implement vectorized neural networks and deep learning to applications",https://www.coursera.org/specializations/deep-learning#enroll,2050000000,1.0,False,0,coursera.org,16,1.0,0.0,1,1,24,4,12,146,0,0,1,0
Deep learning,10,Please Wait... | Cloudflare,Please wait...,"Please stand by, while we are checking your browser...",https://www.deeplearning.ai/,2050000000,1.0,False,0,deeplearning.ai,2,0.0,0.0,0,0,27,4,14,54,0,0,1,0
Deep learning,11,Machines Can See – Computer Vision and Deep Learning Summit | Biometric Update,Machines Can See – Computer Vision and Deep Learning Summit,"Machines Can See – Computer Vision and Deep Learning Summit
Moscow (and online)
July 8, 2021 – 10:00 UTC+3",https://www.biometricupdate.com/202106/machines-can-see-computer-vision-and-deep-learning-summit,2050000000,1.0,False,0,biometricupdate.com,1,1.0,1.0,1,0,78,13,59,106,0,0,0,0
Deep learning,12,Top Books For Machine Learning Engineers (Recommended by Experts),"
Top Books For Machine Learning Engineers (Recommended By Experts) ",,https://analyticsindiamag.com/top-books-for-machine-learning-engineers-recommended-by-experts/,2050000000,1.0,False,0,analyticsindiamag.com,3,0.5,0.5,0,0,65,9,67,0,0,0,0,0
Deep learning,13,7 Resources To Learn Deep Learning In 2021,"
7 Resources To Learn Deep Learning In 2021 ",,https://analyticsindiamag.com/7-resources-to-learn-deep-learning-in-2021/,2050000000,1.0,False,0,analyticsindiamag.com,3,1.0,1.0,1,0,42,8,44,0,0,0,0,0
Deep learning,14,"What Is Deep Learning? | How It Works, Techniques & Applications - MATLAB & Simulink",What Is Deep Learning?,"
				
				Deep Learning
			",https://www.mathworks.com/discovery/deep-learning.html,2050000000,1.0,False,0,mathworks.com,12,1.0,1.0,1,0,84,15,22,27,0,0,0,0
Deep learning,15,Deep Learning A-Z™: Hands-On Artificial Neural Networks | Udemy,"
Deep Learning A-Z™: Hands-On Artificial Neural Networks
",*** As seen on Kickstarter ***,https://www.udemy.com/course/deeplearning/,2050000000,0.9666666666666667,False,0,udemy.com,4,1.0,1.0,1,1,63,9,57,30,0,0,0,0
Deep learning,16,Deep Learning Online Course,Deep Learning,At 12 hrs/week,https://www.udacity.com/course/deep-learning-nanodegree--nd101,2050000000,1.0,False,0,udacity.com,4,1.0,1.0,1,1,27,4,13,14,0,0,0,0
Deep learning,17,,Home,"Deep Learning Turkey is the leading AI community in Turkey. It was established in order to create awareness in Machine Learning, Deep Learning and Data Science to provide experience and information sharing.",http://deeplearningturkiye.org/,2050000000,1.0,False,0,deeplearningturkiye.org,1,0.0,0.0,0,0,0,0,4,206,0,0,0,0
Deep learning,18,Deep Learning | NVIDIA Developer, Deep Learning,"Join the NVIDIA Developer Program for access to hundreds of SDK's, performance  analysis tools, training courses, and more.",https://developer.nvidia.com/deep-learning,2050000000,1.0,False,0,developer.nvidia.com,1,1.0,1.0,1,1,32,5,14,123,0,0,0,0
Deep learning,19,What is Deep Learning and How does it work? | Towards Data Science,What is Deep Learning and How does it work?,Sign in,https://towardsdatascience.com/what-is-deep-learning-and-how-does-it-work-2ce44bb692ac,2050000000,1.0,False,0,towardsdatascience.com,9,1.0,1.0,1,0,66,13,43,7,0,0,0,0
Deep learning,20,Deep Learning,Deep Learning,"
The Deep Learning textbook is a resource intended to help students
and practitioners enter the field of machine learning in general
and deep learning in particular.
The online version of the book is now complete and will remain
available online for free.
",https://www.deeplearningbook.org/,2050000000,1.0,False,0,deeplearningbook.org,1,1.0,1.0,1,1,13,2,13,256,0,0,0,0
Deep learning,21,Neural networks and deep learning,h1 not found,Neural Networks and Deep Learning,http://neuralnetworksanddeeplearning.com/,2050000000,1.0,False,0,neuralnetworksanddeeplearning.com,2,1.0,0.0,1,0,33,5,12,33,0,0,0,0
Deep learning,22,Title not found,h1 not found,Snippet not found,https://www.linkedin.com/company/deep-learning-turkiye,2050000000,1.0,False,0,linkedin.com,1,0.0,0.0,0,0,15,3,12,17,0,0,0,0
Deep learning,23,Deep Learning In 5 Minutes | What Is Deep Learning? | Deep Learning Explained Simply | Simplilearn - YouTube,h1 not found,Snippet not found,https://www.youtube.com/watch?v=6M5VXKLf4D4,2050000000,1.0,False,0,youtube.com,11,1.0,0.0,1,1,108,19,12,17,0,0,0,0
Deep learning,24,"The Difference Between AI, Machine Learning, and Deep Learning? | NVIDIA Blog","What’s the Difference Between Artificial Intelligence, Machine Learning and Deep Learning?",This is the first of a multi-part series explaining the fundamentals of deep learning by long-time tech journalist Michael Copeland.,https://blogs.nvidia.com/blog/2016/07/29/whats-difference-artificial-intelligence-machine-learning-deep-learning-ai/,2050000000,1.0,False,0,blogs.nvidia.com,2,1.0,1.0,1,0,77,12,90,132,0,0,0,0
Deep learning,25,What is Deep Learning?  | IBM,"  Deep Learning
","Deep learning is a subset of machine learning, which is essentially a neural network with three or more layers. These neural networks attempt to simulate the behavior of the human brain—albeit far from matching its ability—allowing it to “learn” from large amounts of data. While a neural network with a single layer can still make approximate predictions, additional hidden layers can help to optimize and refine for accuracy.",https://www.ibm.com/cloud/learn/deep-learning,2050000000,1.0,False,0,ibm.com,18,1.0,1.0,1,0,29,6,16,427,0,0,0,0
Machine learning,1,Machine learning - Wikipedia,Machine learning,"Machine learning (ML) is the study of computer algorithms that improve automatically through experience and by the use of data.[1] It is seen as a part of artificial intelligence. Machine learning algorithms build a model based on sample data, known as ""training data"", in order to make predictions or decisions without being explicitly programmed to do so.[2] Machine learning algorithms are used in a wide variety of applications, such as in medicine, email filtering, and computer vision, where it is difficult or unfeasible to develop conventional algorithms to perform the needed tasks.[3]
",https://en.wikipedia.org/wiki/Machine_learning,1970000000,1.0,False,0,en.wikipedia.org,56,1.0,1.0,1,1,28,4,16,595,0,1,1,1
Machine learning,2,Machine learning | artificial intelligence | Britannica,Machine learning,Our editors will review what you’ve submitted and determine whether to revise the article.,https://www.britannica.com/technology/machine-learning,1970000000,1.0,False,0,britannica.com,5,1.0,1.0,1,1,55,7,16,90,0,0,1,1
Machine learning,3,Aprendizaje AutomÃ¡tico | Coursera,Aprendizaje AutomÃ¡tico,,https://www.coursera.org/learn/machine-learning,1970000000,1.0,False,0,coursera.org,16,0.0,0.0,0,0,34,4,23,0,0,0,1,1
Machine learning,4,Aprendizaje AutomÃ¡tico | Coursera,Aprendizaje AutomÃ¡tico,,https://www.coursera.org/learn/machine-learning#about,1970000000,1.0,False,0,coursera.org,16,0.0,0.0,0,0,34,4,23,0,0,0,1,0
Machine learning,5,Aprendizaje AutomÃ¡tico | Coursera,Aprendizaje AutomÃ¡tico,,https://www.coursera.org/learn/machine-learning#instructors,1970000000,1.0,False,0,coursera.org,16,0.0,0.0,0,0,34,4,23,0,0,0,1,0
Machine learning,6,Aprendizaje AutomÃ¡tico | Coursera,Aprendizaje AutomÃ¡tico,"Subtitles: English, Arabic,  +11 more",https://www.coursera.org/learn/machine-learning#syllabus,1970000000,1.0,False,0,coursera.org,16,0.0,0.0,0,0,34,4,23,37,0,0,1,0
Machine learning,7,Machine Learning: What it is and why it matters | SAS,Machine Learning,Skip to main content,https://www.sas.com/en_us/insights/analytics/machine-learning.html,1970000000,1.0,False,0,sas.com,2,1.0,1.0,1,1,53,11,16,20,0,0,1,0
Machine learning,8,What is the Definition of Machine Learning? | Expert.ai | Expert.ai,What is Machine Learning? A Definition.,,https://www.expert.ai/blog/machine-learning-definition/,1970000000,1.0,False,0,expert.ai,2,1.0,1.0,1,0,67,11,39,0,0,0,1,0
